pwsid,nitrate
AK2220258,0
AK2220270,.0300909090909091
AK2220286,.3666153846153846
AK2220297,.0318749994039536
AK2220304,.0771666690707207
AK2220308,.0874615384615385
AK2220310,.0158888902515173
AK2220353,.029111111536622
AK2220375,1.875357142857143
AK2220404,.0102
AK2220405,.015875
AK2220408,.2633333333333334
AK2220409,2.313636302947998
AK2220414,0
AK2220422,.1488333333333333
AK2220423,.30412
AK2220424,.0375000014901161
AK2220429,0
AK2220436,.4083333313465118
AK2220439,.0130000002682209
AK2220440,.0465000011026859
AK2220441,.2569999992847443
AK2220442,.3676923076923077
AK2220443,.0604444444179535
AK2220446,.6585714285714286
AK2220449,.133200004696846
AK2220457,1.815999984741211
AK2220458,.084
AK2220459,.2615
AK2220462,.0835
AK2220463,0
AK2220464,0
AK2220465,.0285714287310839
AK2220466,.175
AK2220467,2.140000104904175
AK2220468,0
AK2220469,1.041428571428571
AK2220470,1.022
AK2220471,.0474
AK2220473,0
AK2220474,.094
AK2220475,0
AK2220476,0
AK2220478,0
AK2220479,.3
AK2220481,.089
AK2220482,0
AK2220483,0
AK2220484,2.109999895095825
AK2220490,1.639999985694885
AK2220634,.6383333333333333
AK2220642,0
AK2220692,0
AK2220723,0
AK2221004,0
AK2221012,.214
AK2221208,.711
AK2221240,0
AK2221410,.339375
AK2221672,.0078461533412337
AK2221680,.0511666666666667
AK2221800,.0727777779102325
AK2221834,.13492
AK2222084,0
AK2222107,0
AK2222351,.0675
AK2222424,0
AK2222666,1.007272727272727
AK2222783,.0085624996572733
AK2222806,1.315833333333333
AK2222822,.7908333333333334
AK2222848,.2582307692307693
AK2222929,.8191666666666667
AK2222995,0
AK2223023,.8375
AK2223080,.0312727272727273
AK2223111,.4518181818181818
AK2223145,.7633333333333334
AK2223179,.0093333333333333
AK2223315,0
AK2223420,2.001428571428571
AK2223438,.1751666666666667
AK2223454,.1051818181818182
AK2223455,.1036363636363637
AK2223527,.3825714290142059
AK2223593,.0384615384615385
AK2223616,.1065442666666667
AK2223624,.0231428574770689
AK2223658,.0861666666666667
AK2223713,0
AK2223828,.0218333333333333
AK2223844,0
AK2223894,.0970833333333333
AK2223959,.0175624992698431
AK2223983,.2483333333333334
AK2224028,.0325333327054977
AK2224036,.5866666666666668
AK2224060,.0150714283809066
AK2224078,0
AK2224109,0
AK2224117,0
AK2224159,.1740714285714285
AK2224167,.0505
AK2224175,.0166874993592501
AK2224183,.0221250001341105
AK2224206,.26675
AK2224214,.3264285714285715
AK2224256,.1759090909090909
AK2224272,.0107333334162831
AK2224329,1.184
AK2224337,.0118000004440546
AK2224345,.5700000000000001
AK2224426,.0242666658014059
AK2224476,0
AK2224515,.0173333333333333
AK2224523,.83
AK2224531,.0094285709783435
AK2224557,0
AK2224573,.227
AK2224581,.0188333333333333
AK2224604,.4279230769230769
AK2224646,.1032258064516129
AK2224670,.0219375006854534
AK2224696,.0149999996647239
AK2224701,0
AK2224743,.0240000002086163
AK2224751,.3225
AK2224769,0
AK2224806,.0671333333333333
AK2224808,.0884166666666667
AK2224832,.0072857141494751
AK2224840,1.334166666666667
AK2224882,.0407857142857143
AK2224913,0
AK2224955,0
AK2225008,.07775
AK2225032,.0365714281797409
AK2225058,0
AK2225074,.0455
AK2225082,0
AK2225105,.36
AK2225165,.1925833333333333
AK2225241,.0364166684448719
AK2225253,.1683076923076923
AK2225261,.1676666666666666
AK2225279,.0646
AK2225281,.8991666666666668
AK2225308,.0563636363636364
AK2225361,.0598235316574574
AK2225384,.2522222222222222
AK2225398,.0935384615384615
AK2225419,.12675
AK2225458,0
AK2225488,.0705833333333333
AK2225499,.0091818181818182
AK2225502,.0098181818181818
AK2225511,1.32575
AK2225547,.202
AK2225572,.0097857136279345
AK2225601,.2674909090909092
AK2225626,.4165454545454546
AK2225653,.0523333333333333
AK2225683,.1437499970197678
AK2225697,.0155454545454545
AK2225713,.0162857142857143
AK2225728,.113125
AK2225748,.0427857153117657
AK2225753,.1014444455504417
AK2225773,.3354545454545454
AK2225819,.1421538461538461
AK2225907,.067
AK2225967,.085
AK2225968,.0359230769230769
AK2225970,.078
AK2225974,.0089333336800337
AK2225975,.0283846153846154
AK2225977,.0252352934330702
AK2225988,.0283125005662441
AK2225989,.3018
AK2225995,.5733333333333334
AK2225999,.007047619047619
AK2226014,.4083333333333334
AK2226017,.1305
AK2226019,0
AK2226020,.12840625
AK2226021,.1372857142857143
AK2226027,.64125
AK2226034,.3035
AK2226035,.1265833333333334
AK2226039,.376923076923077
AK2226042,.0154285719618201
AK2226043,.065
AK2226045,1.716249942779541
AK2226046,.3457499999999999
AK2226047,.1123333333333333
AK2226048,.5742499828338623
AK2226049,0
AK2226050,.4933333333333333
AK2226052,2.325000047683716
AK2226053,.6570000052452087
AK2226143,.1411666666666667
AK2226169,.6116666666666667
AK2226240,.1623333333333333
AK2226258,.1517142857142857
AK2226290,.2379166666666667
AK2226321,.6374
AK2226339,.0131000000983477
AK2226397,.0089285714285714
AK2226410,.766875
AK2226428,.6635714285714285
AK2226452,0
AK2226460,.30875
AK2226509,.16
AK2226517,.2038333333333333
AK2226525,.1945
AK2226533,1.386545454545455
AK2226567,.1526666666666667
AK2226575,.0202666651457548
AK2226622,.0116250002756715
AK2226656,0
AK2226834,.0665555555555555
AK2226876,.346
AK2226884,.268076923076923
AK2227092,.0259285718202591
AK2227149,.4927777777777778
AK2227173,.0086923076923077
AK2227199,.0294736842105263
AK2227204,.0492307692307692
AK2227212,.2187857142857143
AK2227220,.2886666666666667
AK2227254,.0080769230769231
AK2227262,.0922
AK2227301,.0112352939322591
AK2227327,.5047999999999999
AK2227343,.1315454545454545
AK2227416,.5435
AK2227424,1.284615384615384
AK2227432,0
AK2227440,.7908333333333334
AK2227458,.0587777777777778
AK2227474,.0311764705882353
AK2227482,.2263
AK2227513,.2311111111111111
AK2227539,.6176923076923077
AK2227547,.5885714285714286
AK2227563,.06
AK2227582,.7377777777777779
AK2227615,.4333333333333333
AK2227633,.3108333333333334
AK2227643,.0097142858430743
AK2227663,.6408333333333333
AK2227701,.3093846153846154
AK2227716,.0185333341360092
AK2227723,.0106
AK2227734,.7312105263157895
AK2227749,.0595833323895931
AK2227750,.2676923076923077
AK2240202,.0461538461538461
AK2240210,0
AK2240317,.0923076923076923
AK2240448,0
AK2240456,.0667
AK2240464,.3072
AK2240472,.018
AK2240498,.1307272727272727
AK2240503,.8700000000000001
AK2240553,0
AK2240618,0
AK2240634,.0428571428571429
AK2240707,.5385714285714286
AK2240757,.0197142857142857
AK2240773,.0829
AK2240781,.2090909090909091
AK2240804,1.792857142857143
AK2240820,1.1
AK2240846,1.25
AK2240854,0
AK2240862,.0900416666666666
AK2240896,.0888888888888889
AK2240901,0
AK2240969,.03125
AK2240985,1
AK2241012,.1076923076923077
AK2241020,1.290909090909091
AK2241054,0
AK2241062,.052
AK2241070,.15
AK2241088,.1
AK2241101,.077875
AK2241177,.6682
AK2241313,1.185714285714286
AK2241347,.1809999942779541
AK2241402,0
AK2241567,.0294117647058824
AK2241648,.4955555555555555
AK2241703,.3441176470588235
AK2241745,.1158823529411765
AK2241800,0
AK2241818,0
AK2241884,0
AK2241892,0
AK2241907,0
AK2242084,.465625
AK2242212,.2004615384615384
AK2242220,0
AK2242270,.0923076923076923
AK2242385,.1414
AK2242393,.1443333333333333
AK2242424,0
AK2242482,0
AK2242490,.2222222222222222
AK2242521,.0315789473684211
AK2242610,.0076428572647274
AK2242636,.0428571428571429
AK2242678,.0636363636363636
AK2242694,.03125
AK2242783,.1142857142857143
AK2242953,.0692307692307692
AK2242987,.0125714289024472
AK2243006,.5593571428571428
AK2243030,.1900833333333334
AK2243064,.287
AK2243080,1.121428571428571
AK2243103,1.006666666666667
AK2243137,.0428571428571429
AK2243161,.3305555555555556
AK2243420,.1128888888888889
AK2243446,0
AK2243488,1.261538461538462
AK2243608,.3866666666666666
AK2243632,.0333333333333333
AK2243658,.3142857142857143
AK2243666,.0428571428571429
AK2243690,.1545454545454545
AK2243771,.0545454545454545
AK2243828,.8857142857142855
AK2243933,.0857142857142857
AK2243967,.1076923076923077
AK2243983,2.678571428571428
AK2243991,0
AK2244002,.5857142857142856
AK2244125,.6075000166893005
AK2244159,.0350909090909091
AK2244222,.0962
AK2244256,.0096923076923077
AK2244264,.164000004529953
AK2244298,.0375
AK2244329,.0258
AK2244442,.1379285714285714
AK2244484,0
AK2244612,.0571428571428571
AK2244662,.5
AK2244719,2.173333333333333
AK2244793,0
AK2244824,0
AK2244858,.0416666666666667
AK2244955,.0461538461538461
AK2244963,0
AK2244989,.02
AK2244997,.0846153846153846
AK2245024,0
AK2245082,.9642857142857143
AK2245090,.0428571428571429
AK2245105,.0428571428571429
AK2245294,.2785714285714286
AK2245317,0
AK2245325,0
AK2245406,1.471428571428571
AK2245498,.5716
AK2245587,.1285714285714286
AK2245804,.1142857142857143
AK2245846,0
AK2245854,.0079285716637969
AK2245862,0
AK2245935,0
AK2245977,0
AK2246020,.093
AK2247466,.1833333333333333
AK2247474,.2571428571428572
AK2247490,.0107692312449217
AK2247610,.0158999990671873
AK2247694,.0862499997019768
AK2247741,.05
AK2247767,.1285714285714286
AK2247953,2.577692307692308
AK2248080,.3875
AK2248218,.0357142857142857
AK2248226,.1573846153846154
AK2248250,0
AK2248454,0
AK2248470,0
AK2248496,.06
AK2248690,.39
AK2248771,1.428571428571428
AK2248836,.1
AK2248878,.2041
AK2248894,.2538461538461538
AK2248925,.481
AK2249002,.1428571428571428
AK2249009,.7021515151515152
AK2249011,0
AK2249021,.9297499656677246
AK2249028,.8117647058823529
AK2249042,.4662142857142857
AK2249049,.13
AK2249067,0
AK2249068,.43
AK2249069,0
AK2249077,.9818181818181817
AK2249079,.2860000133514404
AK2249080,.0428571428571429
AK2249086,.0739
AK2249088,.0384615384615385
AK2249095,.1677142857142857
AK2249099,.0575454545454545
AK2249101,.05
AK2249104,.3744166493415833
AK2249105,.0404444444444444
AK2249107,.175
AK2249117,.05
AK2249125,.2139166666666667
AK2249131,.2222222222222222
AK2249133,.3125
AK2249134,.3176666796207428
AK2249137,1.3
AK2249145,.3714285714285714
AK2249177,.3
AK2249201,2
AK2249208,0
AK2249211,0
AK2249219,0
AK2249220,2
AK2249221,.15
AK2249223,.1666666666666667
AK2249226,.26
AK2249231,0
AK2249232,0
AK2249233,0
AK2249234,.1666666666666667
AK2249236,.3
AK2249237,.0295
AK2249239,2.2
AK2249240,.7150000333786011
AK2249244,0
AK2249245,0
AK2249250,.1635000109672546
AK2249253,0
AK2249256,.2384615384615385
AK2249303,1.016666666666667
AK2249337,.15
AK2249345,.3166666666666667
AK2249379,.0888
AK2249434,0
AK2249662,.2318181818181818
AK2249670,0
AK2249701,.0321333333333333
AK2249816,1.593333333333333
AK2249874,.1785714285714286
AK2249882,.0428571428571429
AK2249962,0
AK2249966,.1482
AK2249968,.04
AK2249975,.1285714285714286
AK2249990,0
AK2249994,.0416666666666667
AK2249995,.1158
AK2250011,.07425
AK2250037,0
AK2250045,.0406363636363636
AK2250053,.0845454545454545
AK2250061,.0359090909090909
AK2250087,.2772727272727273
AK2250126,.0675454545454546
AK2250134,.1030909090909091
AK2250265,.0482
AK2250315,.0081538464874029
AK2250396,.1397500038146973
AK2250427,.2300000041723251
AK2250582,.1501666754484177
AK2250605,0
AK2260032,0
AK2260040,.16
AK2260058,0
AK2260066,.097
AK2260074,.1135
AK2260090,.6342857142857143
AK2260139,.067625
AK2260163,.5333333333333333
AK2260197,.063
AK2260202,.2495
AK2260228,.0439090909090909
AK2260244,.0156666666666667
AK2260252,0
AK2260260,.07575
AK2260286,.4133333333333333
AK2260294,.092
AK2260309,.0145476190373302
AK2260325,0
AK2260333,0
AK2260359,.2447
AK2260367,0
AK2260375,0
AK2260414,.0303571429103613
AK2260464,0
AK2260503,0
AK2260511,.0107142857142857
AK2260529,.0345
AK2260553,.0069333333522081
AK2260595,0
AK2260634,0
AK2260676,0
AK2260749,1.351428571428571
AK2260804,0
AK2260812,0
AK2260820,.0292142871767282
AK2261096,.8963636159896851
AK2261143,.0448571443557739
AK2261185,.082
AK2261193,.048823531717062
AK2261208,.0160000007599592
AK2261216,.0268181818181818
AK2261232,.0246666666666667
AK2261240,.0118333333333333
AK2261274,0
AK2261282,0
AK2261397,0
AK2261444,.0611111111111111
AK2261460,.6635
AK2261478,0
AK2261486,0
AK2261575,.2058750092983246
AK2261591,.044583335518837
AK2261606,.2116666666666667
AK2261630,.0261250007897615
AK2261648,.0653636363636364
AK2261680,.075125
AK2262068,.0459090918302536
AK2262107,.008500000461936
AK2262199,.0838181818181818
AK2262238,.055
AK2262246,.0211666666666667
AK2262282,.0134000005200505
AK2262301,0
AK2262319,.0159166660159826
AK2262351,.09125
AK2262474,0
AK2262505,0
AK2262513,0
AK2262571,.3725000023841858
AK2262660,0
AK2262705,.0083571430295706
AK2262725,0
AK2262822,.0228333324193954
AK2262862,0
AK2262902,.1194545454545454
AK2263006,.0256000012159348
AK2263010,.0790833309292793
AK2263014,0
AK2263018,.0478571429848671
AK2263025,0
AK2263030,.355
AK2263039,.6292307692307693
AK2263045,.0206923075020313
AK2263060,.0166666666666667
AK2263061,.012937500141561
AK2263066,.1387999951839447
AK2263068,.0191666670143604
AK2263069,0
AK2263070,0
AK2263071,.0032
AK2263072,.2949999868869781
AK2263073,.3285714285714286
AK2263075,0
AK2263077,.7200000286102295
AK2270150,.2640333333333333
AK2270168,1.36
AK2270176,.0591818181818182
AK2270184,.008500000461936
AK2270207,.047
AK2270215,.0105
AK2270223,.067
AK2270257,.0425454545454545
AK2270273,.0359
AK2270281,.0105
AK2270299,.0309
AK2270312,.036
AK2270320,0
AK2270338,.0986666666666667
AK2270346,.0320769213140011
AK2270362,.103
AK2270401,.0327142849564552
AK2270427,.0364999994635582
AK2270469,.0083333333333333
AK2270613,.3200909090909091
AK2270697,.4569
AK2270728,.0622
AK2270736,0
AK2270744,1.498899936676025
AK2270833,.0575
AK2270964,.065250001847744
AK2270972,.2297272727272728
AK2270980,.5150909090909092
AK2271017,1.310769230769231
AK2271025,.01425
AK2271033,.0342857142857143
AK2271041,.009
AK2271059,.0186666666666667
AK2271106,.0008333333333333
AK2271114,0
AK2271148,.2090714275836945
AK2271211,.1863999962806702
AK2271245,.0242727272727273
AK2271253,.365
AK2271261,.2356363636363637
AK2271431,0
AK2271473,0
AK2271562,.0285624992102385
AK2271700,.0681999996304512
AK2271716,.0781428571428572
AK2271721,.211
AK2271724,.1436666666666667
AK2271732,.1013333333333333
AK2271790,0
AK2271874,.16625
AK2271928,.1181666666666667
AK2271981,0
AK2271983,.1114444444444445
AK2271999,.0288333334028721
AK2272000,.00760000012815
AK2272003,.022
AK2272004,.091
AK2272005,0
AK2272007,0
AK2272011,.0196666661649942
AK2272012,.0245454545454545
AK2272016,0
AK2272017,.1247777789831161
AK2272747,7.260769367218018
AK2272750,.2228571428571429
AK2272751,0
AK2272752,0
AK2280040,.0408
AK2280066,.053125
AK2280074,1.0275
AK2280155,.10375
AK2280163,.1584444444444444
AK2280171,0
AK2280302,.1234
AK2291108,.3213846153846154
AK2291130,.0617272727272727
AK2291211,.0432
AK2291229,.0243
AK2291279,.0118181818181818
AK2291300,.0281538461538462
AK2291407,.0220769234001637
AK2291431,0
AK2291499,.0173846153846154
AK2291512,.1018
AK2291596,.0920000001788139
AK2291782,0
AK2291805,.0235454545454545
AK2291813,.0659999996423721
AK2291944,.0530909090909091
AK2291952,.1375
AK2291978,0
AK2292099,.0020999999251217
AK2292186,.261
AK2292241,.5249999999999999
AK2292291,.0122222222222222
AK2292330,.0115
AK2292705,0
AK2292908,.40875
AK2293164,.031
AK2293205,.0021764705882353
AK2293263,.1423333333333333
AK2294002,.0179230775684118
AK2298002,0
AK2298103,.0417
AK2298200,1.320000052452087
AK2298608,.0970000028610229
AK2298932,.0163749996572733
AK2299001,.5620000000000001
AK2299022,0
AK2299025,.0693333333333333
AK2299026,1.012
AK2299032,.01275
AK2299036,.0607
AK2299037,.0274999998509884
AK2299038,.0500000007450581
AK2299068,0
AK2299071,.0446666666666667
AK2300159,.0532307692307692
AK2300183,.0159230769230769
AK2300191,.019
AK2300206,0
AK2300214,.0920000001788139
AK2300222,.0455384626984596
AK2300248,.048
AK2300272,.274
AK2300484,.0406153846153846
AK2300769,0
AK2300816,0
AK2310138,.0175714287906885
AK2310146,.0155833333333333
AK2310277,.1593076923076923
AK2310324,2.093333333333333
AK2310358,.1892222222222222
AK2310374,0
AK2310405,0
AK2310471,.7913333333333334
AK2310625,0
AK2310675,0
AK2310683,1.79
AK2310714,0
AK2310730,0
AK2310780,0
AK2310803,.4358333333333334
AK2310837,2.953571428571429
AK2310853,4.954166666666667
AK2310879,.70875
AK2310895,2.282222222222222
AK2310918,.0151428571428571
AK2310926,.064
AK2310934,2.45
AK2310942,1.045
AK2310976,.1754166666666667
AK2310984,.0584615384615385
AK2311184,.5308333333333334
AK2311435,0
AK2311613,.0627857142857143
AK2312156,.3393636363636364
AK2312164,.6315384615384615
AK2312415,.125
AK2312457,0
AK2312504,0
AK2312693,.6436363636363637
AK2312813,.5348571428571429
AK2313225,0
AK2313233,0
AK2313306,.1513076923076923
AK2313827,.1075
AK2313869,.0263076923076923
AK2314001,2.603866666666667
AK2314035,.3263
AK2314093,.8146666666666667
AK2314475,0
AK2314679,0
AK2314938,.3298
AK2315049,1.078696774193548
AK2315146,.02325
AK2315382,.059749998152256
AK2315400,1.72
AK2320036,.0130909090909091
AK2320078,.54125
AK2320086,.0321428571428571
AK2320094,0
AK2320248,0
AK2320256,0
AK2320264,0
AK2320426,.0275
AK2320751,.1344545454545455
AK2321008,.2985000014305115
AK2330004,.0351818181818182
AK2330024,.0217083333333333
AK2330031,.0067
AK2330042,2.26116156578064
AK2330043,15.84406280517578
AK2330054,.0382249988615513
AK2330066,.0936499983072281
AK2330070,0
AK2330071,0
AK2330076,0
AK2330079,0
AK2330109,.03
AK2330110,.0433333333333333
AK2330118,0
AK2331011,.0047214285714286
AK2331184,.0004906666666667
AK2333013,.0012142857142857
AK2333241,.0044615384615385
AK2333267,41.20276641845703
AK2333314,.0168571428571429
AK2333364,.0352166666666667
AK2333460,.0101
AK2333788,.0339285714285714
AK2334035,.1844666749238968
AK2334124,0
AK2334166,0
AK2334255,.0339333333333333
AK2340010,.0353636363636364
AK2340060,.0797777771949768
AK2340109,.0598333333333333
AK2340117,.0195384615384615
AK2340125,.0185454545454545
AK2340141,7.30909090909091
AK2340159,.0087692309170961
AK2340167,.377
AK2340183,.1185833333333333
AK2340191,.0185454545454545
AK2340214,.0528
AK2340222,.1118181818181818
AK2340230,.0205
AK2340248,.0136249996721745
AK2340337,.0199
AK2340345,.08325
AK2340361,.0209090909090909
AK2340379,.0544545454545454
AK2340387,.1336
AK2340418,.141
AK2340442,.2033333333333333
AK2340484,0
AK2340492,0
AK2340507,.7458888888888889
AK2340565,0
AK2340638,.1770000010728836
AK2340646,0
AK2340654,.0154545454545455
AK2340670,.0258333333333333
AK2340751,1.048181818181818
AK2340816,0
AK2350023,.0853636363636364
AK2350146,.0908333333333333
AK2350235,.0186153846153846
AK2360010,1.015
AK2360109,.3286923076923077
AK2360141,.0417142857142857
AK2360159,.2463076923076923
AK2360214,0
AK2360230,.0886153876781464
AK2360248,.17725
AK2360256,.0109999999403954
AK2360272,.386
AK2360379,.2235714285714286
AK2360442,.0624166666666667
AK2360785,.1162727272727273
AK2360816,.54
AK2360866,0
AK2370049,.0947142839431763
AK2370120,.0354615384615385
AK2370146,.1440909090909091
AK2370251,.204
AK2370277,.27825
AK2370471,.0172666666666667
AK2370594,.0213076923076923
AK2370625,.0608666650950909
AK2370667,.3031666666666666
AK2370716,.02003125
AK2370717,44.03688430786133
AK2370780,.0787857142857143
AK2370798,.0719230769230769
AK2370879,.0607333333333333
AK2370934,.0756363636363636
AK2371299,.0316666662693024
AK2371689,.0474999994039536
AK2371702,.0688181817531586
AK2371760,.0902666666666667
AK2372017,.2
AK2372025,.0818333333333333
AK2372075,.2536923076923077
AK2372198,.2275
AK2372245,.0240833333333333
AK2372407,0
AK2372481,0
AK2372504,0
AK2372627,.1670909090909091
AK2372643,.0213636363636364
AK2372677,.1058333333333333
AK2372685,.008687499910593
AK2372693,.0246666666666667
AK2372716,.09825
AK2372758,.0208181818181818
AK2372790,.0333333333333333
AK2372839,.1239999979734421
AK2372847,0
AK2372855,.0576666666666667
AK2372863,.0675
AK2372887,.0740000009536743
AK2372897,.2056666612625122
AK2372936,.0857142880558968
AK2373003,0
